id_kelurahan,nama_kelurahan,latitude,longitude,adm4,adm2,nama_kota
3525012015,Jrebeng,-7.0043198891,112.462576622,35.25.01.2015,3525,Kabupaten Gresik
3525012016,Mojopetung,-6.9811051376,112.4638588989,35.25.01.2016,3525,Kabupaten Gresik
3525012017,Sekargadung,-7.0001031919,112.472302756,35.25.01.2017,3525,Kabupaten Gresik
3525012018,Ima'an,-6.9804802736,112.4725358666,35.25.01.2018,3525,Kabupaten Gresik
3525012019,Babakbawo,-6.9943584382,112.482499424,35.25.01.2019,3525,Kabupaten Gresik
3525012020,Babaksari,-6.9996376995,112.4866658473,35.25.01.2020,3525,Kabupaten Gresik
3525012021,Sambogunung,-6.995785786,112.49655724,35.25.01.2021,3525,Kabupaten Gresik
3525012022,Sembungan Kidul,-7.0056599986,112.5090615381,35.25.01.2022,3525,Kabupaten Gresik
3525012023,Sembunganyar,-7.0029934142,112.5141748123,35.25.01.2023,3525,Kabupaten Gresik
3525012024,Kalirejo,-7.0089766193,112.4996227462,35.25.01.2024,3525,Kabupaten Gresik
3525012025,Padang Bandung,-7.0124080311,112.5249440691,35.25.01.2025,3525,Kabupaten Gresik
3525012026,Dukunanyar,-7.0081696364,112.5177363243,35.25.01.2026,3525,Kabupaten Gresik
3525022001,Jombangdelik,-7.3243065518,112.3793595605,35.25.02.2001,3525,Kabupaten Gresik
3525022002,Brangkal,-7.3256217798,112.3912427147,35.25.02.2002,3525,Kabupaten Gresik
3525022003,Ngampel,-7.3150994244,112.4008945293,35.25.02.2003,3525,Kabupaten Gresik
3525022004,Bandungsekaran,-7.2872906448,112.413800889,35.25.02.2004,3525,Kabupaten Gresik
3525022005,Babatan,-7.2607846136,112.4125551653,35.25.02.2005,3525,Kabupaten Gresik
3525022006,Tanahlandean,-7.3057754321,112.4163288764,35.25.02.2006,3525,Kabupaten Gresik
3525022007,Kedungsumber,-7.2679706374,112.4230455715,35.25.02.2007,3525,Kabupaten Gresik
3525022008,Wonorejo,-7.2970094346,112.4257163572,35.25.02.2008,3525,Kabupaten Gresik
3525022009,Dapet,-7.3087621549,112.4281215791,35.25.02.2009,3525,Kabupaten Gresik
3525022010,Dohoagung,-7.2360009337,112.4262772277,35.25.02.2010,3525,Kabupaten Gresik
3525022011,Mojogede,-7.2793098429,112.4272374336,35.25.02.2011,3525,Kabupaten Gresik
3525022012,Tenggor,-7.2460381217,112.4270981831,35.25.02.2012,3525,Kabupaten Gresik
3525022013,Wahas,-7.2882495594,112.4296466738,35.25.02.2013,3525,Kabupaten Gresik
3525022014,Kedungpring,-7.2747824068,112.4426990509,35.25.02.2014,3525,Kabupaten Gresik
3525022015,Sekarputih,-7.3031188686,112.4389555276,35.25.02.2015,3525,Kabupaten Gresik
3525022016,Pinggir,-7.2350900344,112.4425505983,35.25.02.2016,3525,Kabupaten Gresik
3525022017,Karangsemanding,-7.2912814225,112.4474261838,35.25.02.2017,3525,Kabupaten Gresik
3525022018,Pacuh,-7.2558781816,112.4403976815,35.25.02.2018,3525,Kabupaten Gresik
3525022019,Balongpanggang,-7.2654245874,112.4494246321,35.25.02.2019,3525,Kabupaten Gresik
3525022020,Wotansari,-7.3021823787,112.4487308943,35.25.02.2020,3525,Kabupaten Gresik
3525022021,Pucung,-7.2811918478,112.453760553,35.25.02.2021,3525,Kabupaten Gresik
3525022022,Klotok,-7.2431981959,112.4539605419,35.25.02.2022,3525,Kabupaten Gresik
3525022023,Ngasin,-7.2202755289,112.4566418806,35.25.02.2023,3525,Kabupaten Gresik
3525022024,Banjaragung,-7.296791637,112.4590279704,35.25.02.2024,3525,Kabupaten Gresik
3525022025,Ganggang,-7.2330211811,112.4676254338,35.25.02.2025,3525,Kabupaten Gresik
3525032001,Pantenan,-6.9170753495,112.4304588357,35.25.03.2001,3525,Kabupaten Gresik
3525032002,Sumurber,-6.9492819497,112.4425367111,35.25.03.2002,3525,Kabupaten Gresik
3525032003,Siwalan,-6.9381811355,112.4406761402,35.25.03.2003,3525,Kabupaten Gresik
3525032004,Ketanen,-6.9175987483,112.4417584255,35.25.03.2004,3525,Kabupaten Gresik
3525032005,Banyutengah,-6.8947543622,112.4479761909,35.25.03.2005,3525,Kabupaten Gresik
3525032006,Serah,-6.950538738,112.4468132191,35.25.03.2006,3525,Kabupaten Gresik
3525032007,Surowiti,-6.9312690601,112.458566192,35.25.03.2007,3525,Kabupaten Gresik
3525032008,Prupuh,-6.9170286894,112.4601315566,35.25.03.2008,3525,Kabupaten Gresik
3525032009,Campurejo,-6.8948911159,112.4620736992,35.25.03.2009,3525,Kabupaten Gresik
3525032010,Sukodono,-6.9538563263,112.4625824752,35.25.03.2010,3525,Kabupaten Gresik
3525032011,Dalegan,-6.9048330064,112.4699626388,35.25.03.2011,3525,Kabupaten Gresik
3525032012,Petung,-6.9755068704,112.4809468098,35.25.03.2012,3525,Kabupaten Gresik
3525032013,Wotan,-6.9441760376,112.4847000568,35.25.03.2013,3525,Kabupaten Gresik
3525032014,Doudo,-6.9569393685,112.5000012452,35.25.03.2014,3525,Kabupaten Gresik
3525042001,Karangankidul,-7.2506128127,112.467685673,35.25.04.2001,3525,Kabupaten Gresik
3525042002,Sedapur Klagen,-7.2797311051,112.4643250988,35.25.04.2002,3525,Kabupaten Gresik
3525042003,Deliksumber,-7.275044356,112.4717804644,35.25.04.2003,3525,Kabupaten Gresik
3525042004,Lundo,-7.3002245073,112.4650176598,35.25.04.2004,3525,Kabupaten Gresik
3525042005,Kalipadang,-7.2592566494,112.4723018772,35.25.04.2005,3525,Kabupaten Gresik
3525042006,Kedungrukem,-7.2679252908,112.4760206001,35.25.04.2006,3525,Kabupaten Gresik
3525042007,Balungtunjung,-7.3026631358,112.4801980954,35.25.04.2007,3525,Kabupaten Gresik
3525042008,Munggugebang,-7.2393948871,112.4799575863,35.25.04.2008,3525,Kabupaten Gresik
3525042009,Balongmojo,-7.2942739138,112.4807785034,35.25.04.2009,3525,Kabupaten Gresik
3525042010,Bulangkulon,-7.2849283797,112.4812838422,35.25.04.2010,3525,Kabupaten Gresik
3525042011,Banter,-7.2240064855,112.4822960834,35.25.04.2011,3525,Kabupaten Gresik
3525042012,Sirnoboyo,-7.2514968584,112.4890479769,35.25.04.2012,3525,Kabupaten Gresik
3525042013,Munggugianti,-7.266876975,112.4888536864,35.25.04.2013,3525,Kabupaten Gresik
3525042014,Klampok,-7.2446972096,112.497155878,35.25.04.2014,3525,Kabupaten Gresik
3525042015,Metatu,-7.2249931741,112.5014121039,35.25.04.2015,3525,Kabupaten Gresik
3525042016,Bengkelolor,-7.2730389286,112.49669724,35.25.04.2016,3525,Kabupaten Gresik
3525042017,Gurangploso,-7.2793282631,112.5023336793,35.25.04.2017,3525,Kabupaten Gresik
3525042018,Kedungsekar,-7.2438355355,112.5081429931,35.25.04.2018,3525,Kabupaten Gresik
3525042019,Dermo,-7.2549686943,112.5062209625,35.25.04.2019,3525,Kabupaten Gresik
3525042020,Jogodalu,-7.2076489947,112.4867279756,35.25.04.2020,3525,Kabupaten Gresik
3525042021,Jatirembe,-7.1907741128,112.5082000451,35.25.04.2021,3525,Kabupaten Gresik
3525042022,Bulurejo,-7.263618065,112.5026936809,35.25.04.2022,3525,Kabupaten Gresik
3525042023,Punduttrate,-7.2115095049,112.5145651847,35.25.04.2023,3525,Kabupaten Gresik
3525052001,Panjunan,-7.1557064023,112.4794308568,35.25.05.2001,3525,Kabupaten Gresik
3525052002,Kandangan,-7.1474863617,112.4771597028,35.25.05.2002,3525,Kabupaten Gresik
3525052003,Pandanan,-7.1327323619,112.4812197664,35.25.05.2003,3525,Kabupaten Gresik
3525052004,Tumapel,-7.1394156511,112.4843498834,35.25.05.2004,3525,Kabupaten Gresik
3525052005,Tambakrejo,-7.1523562299,112.4937256056,35.25.05.2005,3525,Kabupaten Gresik
3525052006,Glanggang,-7.1320862759,112.4954460706,35.25.05.2006,3525,Kabupaten Gresik
3525052007,Palebon,-7.131900906,112.5049493638,35.25.05.2007,3525,Kabupaten Gresik
3525052008,Setrohadi,-7.1505855403,112.5071408877,35.25.05.2008,3525,Kabupaten Gresik
3525052009,Bendungan,-7.1113501257,112.5024449667,35.25.05.2009,3525,Kabupaten Gresik
3525052010,Sumengko,-7.1689644563,112.5117676409,35.25.05.2010,3525,Kabupaten Gresik
3525052011,Wadak Lor,-7.1113820339,112.5169208386,35.25.05.2011,3525,Kabupaten Gresik
3525052012,Wadak Kidul,-7.1220549451,112.5164474378,35.25.05.2012,3525,Kabupaten Gresik
3525052013,Petisbenem,-7.1386741179,112.5414957397,35.25.05.2013,3525,Kabupaten Gresik
3525052014,Duduksampeyan,-7.1534187901,112.5175278094,35.25.05.2014,3525,Kabupaten Gresik
3525052015,Gredek,-7.190992277,112.5220815228,35.25.05.2015,3525,Kabupaten Gresik
3525052016,Kramat,-7.1034401082,112.5326935095,35.25.05.2016,3525,Kabupaten Gresik
3525052017,Sumari,-7.1722587124,112.530161781,35.25.05.2017,3525,Kabupaten Gresik
3525052018,Samirplapan,-7.1527492835,112.5321044959,35.25.05.2018,3525,Kabupaten Gresik
3525052019,Kawistowindu,-7.134601294,112.5379463379,35.25.05.2019,3525,Kabupaten Gresik
3525052020,Kemudi,-7.1195831915,112.5466814122,35.25.05.2020,3525,Kabupaten Gresik
3525052021,Tebaloan,-7.1581405948,112.5471492437,35.25.05.2021,3525,Kabupaten Gresik
3525052022,Tirem,-7.1767855217,112.5473818061,35.25.05.2022,3525,Kabupaten Gresik
3525052023,Ambeng-ambeng Watangrejo,-7.1640043007,112.5640255563,35.25.05.2023,3525,Kabupaten Gresik
3525062001,Kepuhklagen,-7.3834294108,112.4869476865,35.25.06.2001,3525,Kabupaten Gresik
3525062002,Sumbergede,-7.3610095976,112.4870584377,35.25.06.2002,3525,Kabupaten Gresik
3525062003,Mondoluku,-7.345747188,112.4918612396,35.25.06.2003,3525,Kabupaten Gresik
3525062004,Kedunganyar,-7.4015774314,112.5024359087,35.25.06.2004,3525,Kabupaten Gresik
3525062005,Sumberwaru,-7.3849629413,112.5028123846,35.25.06.2005,3525,Kabupaten Gresik
3525062006,Kesambenkulon,-7.3593434217,112.5052741349,35.25.06.2006,3525,Kabupaten Gresik
3525062007,Sumberame,-7.3940111459,112.5179585973,35.25.06.2007,3525,Kabupaten Gresik
3525062008,Sembung,-7.3760963256,112.5218968626,35.25.06.2008,3525,Kabupaten Gresik
3525062009,Sooko,-7.3501488233,112.5196398645,35.25.06.2009,3525,Kabupaten Gresik
3525062010,Wringinanom,-7.3939591444,112.533657424,35.25.06.2010,3525,Kabupaten Gresik
3525062011,Pedagangan,-7.3657817016,112.538921902,35.25.06.2011,3525,Kabupaten Gresik
3525062012,Lebanisuko,-7.3834318276,112.54136983,35.25.06.2012,3525,Kabupaten Gresik
3525062013,Lebaniwaras,-7.3974920751,112.5467792757,35.25.06.2013,3525,Kabupaten Gresik
3525062014,Watestanjung,-7.3703411075,112.5579485397,35.25.06.2014,3525,Kabupaten Gresik
3525062015,Sumengko,-7.3894832703,112.5582052957,35.25.06.2015,3525,Kabupaten Gresik
3525062016,Pasinanlemahputih,-7.3811213487,112.5693262536,35.25.06.2016,3525,Kabupaten Gresik
3525072001,Pangkahkulon,-6.8889652676,112.5452108629,35.25.07.2001,3525,Kabupaten Gresik
3525072002,Cangaan,-6.9220878196,112.4984263277,35.25.07.2002,3525,Kabupaten Gresik
3525072003,Ngemboh,-6.909707047,112.4960115768,35.25.07.2003,3525,Kabupaten Gresik
3525072004,Sekapuk,-6.9504072978,112.5079783158,35.25.07.2004,3525,Kabupaten Gresik
3525072005,Gosari,-6.9355743494,112.5096582133,35.25.07.2005,3525,Kabupaten Gresik
3525072006,Banyuurip,-6.9144539434,112.5245490565,35.25.07.2006,3525,Kabupaten Gresik
3525072007,Kebonagung,-6.9384788684,112.533085299,35.25.07.2007,3525,Kabupaten Gresik
3525072008,Pangkahwetan,-6.9023495095,112.578264526,35.25.07.2008,3525,Kabupaten Gresik
3525072009,Bolo,-6.9571801381,112.5266797803,35.25.07.2009,3525,Kabupaten Gresik
3525072010,Glatik,-6.9683524335,112.5425276939,35.25.07.2010,3525,Kabupaten Gresik
3525072011,Karangrejo,-6.947799591,112.558155343,35.25.07.2011,3525,Kabupaten Gresik
3525072012,Ketapanglor,-6.949011594,112.5764945775,35.25.07.2012,3525,Kabupaten Gresik
3525072013,Tanjangawan,-6.969522056,112.5544419562,35.25.07.2013,3525,Kabupaten Gresik
3525082001,Mojowuku,-7.3225404157,112.4840551172,35.25.08.2001,3525,Kabupaten Gresik
3525082002,Glindah,-7.2992286698,112.4951257762,35.25.08.2002,3525,Kabupaten Gresik
3525082003,Sidoraharjo,-7.3247238647,112.4964579438,35.25.08.2003,3525,Kabupaten Gresik
3525082004,Tulung,-7.3023771573,112.5086871926,35.25.08.2004,3525,Kabupaten Gresik
3525082005,Cermen,-7.2741791099,112.5165518333,35.25.08.2005,3525,Kabupaten Gresik
3525082006,Lampah,-7.2866191116,112.5182724057,35.25.08.2006,3525,Kabupaten Gresik
3525082007,Slempit,-7.3214270144,112.5155890234,35.25.08.2007,3525,Kabupaten Gresik
3525082008,Turirejo,-7.3027359041,112.5310007821,35.25.08.2008,3525,Kabupaten Gresik
3525082009,Belahanrejo,-7.3242580562,112.5326212329,35.25.08.2009,3525,Kabupaten Gresik
3525082010,Menunggal,-7.347908954,112.539820511,35.25.08.2010,3525,Kabupaten Gresik
3525082011,Tanjung,-7.3230970981,112.5475799746,35.25.08.2011,3525,Kabupaten Gresik
3525082012,Katimoho,-7.3065572214,112.5542584917,35.25.08.2012,3525,Kabupaten Gresik
3525082013,Banyuurip,-7.3472054688,112.5597978123,35.25.08.2013,3525,Kabupaten Gresik
3525082014,Kedamean,-7.3222941889,112.5668539667,35.25.08.2014,3525,Kabupaten Gresik
3525082015,Ngepung,-7.3225587859,112.5830273859,35.25.08.2015,3525,Kabupaten Gresik
3525092001,Sukorejo,-6.9797622241,112.4987696029,35.25.09.2001,3525,Kabupaten Gresik
3525092002,Gedangan,-6.9672917923,112.5001862549,35.25.09.2002,3525,Kabupaten Gresik
3525092003,Wadeng,-6.9688356851,112.5122778183,35.25.09.2003,3525,Kabupaten Gresik
3525092004,Lasem,-6.9884177574,112.5108618629,35.25.09.2004,3525,Kabupaten Gresik
3525092005,Kertosono,-6.989574822,112.5221199108,35.25.09.2005,3525,Kabupaten Gresik
3525092006,Sambipondok,-6.9729129292,112.5234720074,35.25.09.2006,3525,Kabupaten Gresik
3525092007,Raci Kulon,-7.0001493386,112.5386229097,35.25.09.2007,3525,Kabupaten Gresik
3525092008,Golokan,-6.9823379754,112.5395943804,35.25.09.2008,3525,Kabupaten Gresik
3525092009,Raci Tengah,-7.0018607193,112.5550042898,35.25.09.2009,3525,Kabupaten Gresik
3525092010,Purwodadi,-6.9890677002,112.5576341486,35.25.09.2010,3525,Kabupaten Gresik
3525092011,Sidomulyo,-6.9918283871,112.5626557693,35.25.09.2011,3525,Kabupaten Gresik
3525092012,Srowo,-6.9667247546,112.5735421101,35.25.09.2012,3525,Kabupaten Gresik
3525092013,Kauman,-6.9896421197,112.5631758729,35.25.09.2013,3525,Kabupaten Gresik
3525092014,Bunderan,-6.9896159838,112.5602514353,35.25.09.2014,3525,Kabupaten Gresik
3525092015,Asempapak,-6.993393565,112.5673737944,35.25.09.2015,3525,Kabupaten Gresik
3525092016,Mriyunan,-6.9820778557,112.57521359,35.25.09.2016,3525,Kabupaten Gresik
3525092017,Mojoasem,-6.9857640216,112.5791041386,35.25.09.2017,3525,Kabupaten Gresik
3525092018,Sedagaran,-6.9769817891,112.5750873243,35.25.09.2018,3525,Kabupaten Gresik
3525092019,Ngawen,-7.0000248158,112.5727716622,35.25.09.2019,3525,Kabupaten Gresik
3525092020,Pengulu,-6.9878439011,112.5636784744,35.25.09.2020,3525,Kabupaten Gresik
3525092021,Randuboto,-6.9826079999,112.5904475159,35.25.09.2021,3525,Kabupaten Gresik
3525102001,Tanggulrejo,-7.0863249638,112.5380425244,35.25.10.2001,3525,Kabupaten Gresik
3525102002,Morobakung,-7.0574951155,112.5512669848,35.25.10.2002,3525,Kabupaten Gresik
3525102003,Pejangganan,-7.063979254,112.5502905539,35.25.10.2003,3525,Kabupaten Gresik
3525102004,Gumeno,-7.0736830122,112.5550950145,35.25.10.2004,3525,Kabupaten Gresik
3525102005,Sumberejo,-7.0849879603,112.5510927644,35.25.10.2005,3525,Kabupaten Gresik
3525102006,Ngampel,-7.0614789827,112.5629199035,35.25.10.2006,3525,Kabupaten Gresik
3525102007,Betoyokauman,-7.0937839227,112.5601385684,35.25.10.2007,3525,Kabupaten Gresik
3525102008,Sembayat,-7.0690528999,112.5732723754,35.25.10.2008,3525,Kabupaten Gresik
3525102009,Betoyoguci,-7.0947741038,112.5698275802,35.25.10.2009,3525,Kabupaten Gresik
3525102010,Leran,-7.1217646054,112.5787041866,35.25.10.2010,3525,Kabupaten Gresik
3525102011,Tebalo,-7.1504385722,112.5790298381,35.25.10.2011,3525,Kabupaten Gresik
3525102012,Karangrejo,-7.0701713526,112.5871794069,35.25.10.2012,3525,Kabupaten Gresik
3525102013,Banyuwangi,-7.0901480025,112.5877699233,35.25.10.2013,3525,Kabupaten Gresik
3525102014,Manyarejo,-7.0807535927,112.6183684865,35.25.10.2014,3525,Kabupaten Gresik
3525102015,Manyar Sidomukti,-7.1095928502,112.6134577334,35.25.10.2015,3525,Kabupaten Gresik
3525102016,Manyar Sidorukun,-7.0757681184,112.6137277775,35.25.10.2016,3525,Kabupaten Gresik
3525102017,Banjarsari,-7.1380326385,112.5871542587,35.25.10.2017,3525,Kabupaten Gresik
3525102018,Suci,-7.1503746842,112.6017723455,35.25.10.2018,3525,Kabupaten Gresik
3525102019,Paganden,-7.1319966375,112.5991069009,35.25.10.2019,3525,Kabupaten Gresik
3525102020,Pongangan,-7.1394568079,112.6063418664,35.25.10.2020,3525,Kabupaten Gresik
3525102021,Sukomulyo,-7.1302537997,112.6191770971,35.25.10.2021,3525,Kabupaten Gresik
3525102022,Yosowilangun,-7.1515182929,112.6152028771,35.25.10.2022,3525,Kabupaten Gresik
3525102023,Roomo,-7.1414680054,112.6359717961,35.25.10.2023,3525,Kabupaten Gresik
3525112001,Dadapkuning,-7.2575954577,112.5158742464,35.25.11.2001,3525,Kabupaten Gresik
3525112002,Lengkong,-7.2472096919,112.5164542121,35.25.11.2002,3525,Kabupaten Gresik
3525112003,Kandangan,-7.2284227656,112.520347928,35.25.11.2003,3525,Kabupaten Gresik
3525112004,Dooro,-7.2449384816,112.5219903339,35.25.11.2004,3525,Kabupaten Gresik
3525112005,Dampaan,-7.2463174284,112.5285691133,35.25.11.2005,3525,Kabupaten Gresik
3525112006,Ngembung,-7.2578919198,112.5275849431,35.25.11.2006,3525,Kabupaten Gresik
3525112007,Sukoanyar,-7.2646468657,112.5318091204,35.25.11.2007,3525,Kabupaten Gresik
3525112008,Gedangkulud,-7.1993263207,112.5322466455,35.25.11.2008,3525,Kabupaten Gresik
3525112009,Wedani,-7.2115324874,112.5365711334,35.25.11.2009,3525,Kabupaten Gresik
3525112010,Dungus,-7.233532902,112.5367193751,35.25.11.2010,3525,Kabupaten Gresik
3525112011,Guranganyar,-7.2485918813,112.5397164356,35.25.11.2011,3525,Kabupaten Gresik
3525112012,Kambingan,-7.2144904285,112.5491154099,35.25.11.2012,3525,Kabupaten Gresik
3525112013,Morowudi,-7.2531995637,112.5539256101,35.25.11.2013,3525,Kabupaten Gresik
3525112014,Betiting,-7.2353475908,112.5524762039,35.25.11.2014,3525,Kabupaten Gresik
3525112015,Ngabetan,-7.2256425105,112.5527543531,35.25.11.2015,3525,Kabupaten Gresik
3525112016,Padeg,-7.1912669632,112.5522122288,35.25.11.2016,3525,Kabupaten Gresik
3525112017,Iker-iker Geger,-7.2422836337,112.5616536847,35.25.11.2017,3525,Kabupaten Gresik
3525112018,Semampir,-7.2011739091,112.5655792539,35.25.11.2018,3525,Kabupaten Gresik
3525112019,Cagakagung,-7.2189645138,112.5653314103,35.25.11.2019,3525,Kabupaten Gresik
3525112020,Cerme Kidul,-7.2323959697,112.5702708581,35.25.11.2020,3525,Kabupaten Gresik
3525112021,Cerme Lor,-7.220685269,112.571583401,35.25.11.2021,3525,Kabupaten Gresik
3525112022,Pandu,-7.2207731156,112.5829609735,35.25.11.2022,3525,Kabupaten Gresik
3525112023,Banjarsari,-7.1819523085,112.5828449065,35.25.11.2023,3525,Kabupaten Gresik
3525112024,Tambakberas,-7.2001897638,112.5855260659,35.25.11.2024,3525,Kabupaten Gresik
3525112025,Jono,-7.2131941886,112.5923311241,35.25.11.2025,3525,Kabupaten Gresik
3525122001,Sidomukti,-7.027917292,112.5060615713,35.25.12.2001,3525,Kabupaten Gresik
3525122002,Mojopurogede,-7.0314708189,112.5188332439,35.25.12.2002,3525,Kabupaten Gresik
3525122003,Mojopurowetan,-7.0279401235,112.5265284843,35.25.12.2003,3525,Kabupaten Gresik
3525122004,Melirang,-7.0351274711,112.538778186,35.25.12.2004,3525,Kabupaten Gresik
3525122005,Sidorejo,-7.0460108581,112.5432765641,35.25.12.2005,3525,Kabupaten Gresik
3525122006,Raciwetan,-7.0149300378,112.5473061145,35.25.12.2006,3525,Kabupaten Gresik
3525122007,Masangan,-7.0405815118,112.5544675531,35.25.12.2007,3525,Kabupaten Gresik
3525122008,Sidokumpul,-7.0318944482,112.5600398793,35.25.12.2008,3525,Kabupaten Gresik
3525122009,Pegundan,-7.0178566556,112.5592634383,35.25.12.2009,3525,Kabupaten Gresik
3525122010,Sukowati,-7.0526573888,112.560677427,35.25.12.2010,3525,Kabupaten Gresik
3525122011,Abar-abir,-7.0332064516,112.5694279762,35.25.12.2011,3525,Kabupaten Gresik
3525122012,Bungah,-7.0510557819,112.571002305,35.25.12.2012,3525,Kabupaten Gresik
3525122013,Kemangi,-7.0210225778,112.5719265192,35.25.12.2013,3525,Kabupaten Gresik
3525122014,Kisik,-7.032222063,112.5791824614,35.25.12.2014,3525,Kabupaten Gresik
3525122015,Gumeng,-7.0109226202,112.5878372204,35.25.12.2015,3525,Kabupaten Gresik
3525122016,Sukorejo,-7.044048391,112.5827832072,35.25.12.2016,3525,Kabupaten Gresik
3525122017,Indrodelik,-7.0284594242,112.5899177604,35.25.12.2017,3525,Kabupaten Gresik
3525122018,Bedanten,-7.0424593136,112.6045365043,35.25.12.2018,3525,Kabupaten Gresik
3525122019,Sungonlegowo,-7.0090019205,112.6013934135,35.25.12.2019,3525,Kabupaten Gresik
3525122020,Tanjung Widoro,-7.0177382475,112.6313724572,35.25.12.2020,3525,Kabupaten Gresik
3525122021,Watuagung,-7.0354109332,112.6312514187,35.25.12.2021,3525,Kabupaten Gresik
3525122022,Kramat,-7.0490533038,112.6461451812,35.25.12.2022,3525,Kabupaten Gresik
3525132001,Beton,-7.2765260177,112.5377691449,35.25.13.2001,3525,Kabupaten Gresik
3525132002,Pranti,-7.2896192235,112.5405223527,35.25.13.2002,3525,Kabupaten Gresik
3525132003,Gadingwatu,-7.2741490756,112.5524734118,35.25.13.2003,3525,Kabupaten Gresik
3525132004,Bringkang,-7.293945198,112.5589622145,35.25.13.2004,3525,Kabupaten Gresik
3525132005,Boteng,-7.2669939484,112.5678573425,35.25.13.2005,3525,Kabupaten Gresik
3525132006,Putatlor,-7.2606684117,112.5589891098,35.25.13.2006,3525,Kabupaten Gresik
3525132007,Domas,-7.2804159643,112.5680259269,35.25.13.2007,3525,Kabupaten Gresik
3525132008,Mojotengah,-7.3037611566,112.5704439653,35.25.13.2008,3525,Kabupaten Gresik
3525132009,Boboh,-7.2499154523,112.5734505683,35.25.13.2009,3525,Kabupaten Gresik
3525132010,Sidojangkung,-7.2829613257,112.5775096959,35.25.13.2010,3525,Kabupaten Gresik
3525132011,Hendrosari,-7.2369323287,112.5832533999,35.25.13.2011,3525,Kabupaten Gresik
3525132012,Pelemwatu,-7.264766382,112.5819933917,35.25.13.2012,3525,Kabupaten Gresik
3525132013,Menganti,-7.3003476479,112.5851268882,35.25.13.2013,3525,Kabupaten Gresik
3525132014,Hulaan,-7.2869416228,112.5927429718,35.25.13.2014,3525,Kabupaten Gresik
3525132015,Kepatihan,-7.2396658933,112.5954455142,35.25.13.2015,3525,Kabupaten Gresik
3525132016,Gempolkurung,-7.2545820434,112.5997145886,35.25.13.2016,3525,Kabupaten Gresik
3525132017,Drancang,-7.2667494227,112.5923872539,35.25.13.2017,3525,Kabupaten Gresik
3525132018,Sidowungu,-7.299529994,112.6039788471,35.25.13.2018,3525,Kabupaten Gresik
3525132019,Randupadangan,-7.2730721229,112.6040138679,35.25.13.2019,3525,Kabupaten Gresik
3525132020,Setro,-7.2936620828,112.6145992178,35.25.13.2020,3525,Kabupaten Gresik
3525132021,Pengalangan,-7.2693910858,112.6196778302,35.25.13.2021,3525,Kabupaten Gresik
3525132022,Laban,-7.3034465735,112.6220597596,35.25.13.2022,3525,Kabupaten Gresik
3525141006,Gulomantung,-7.1856803952,112.6300240368,35.25.14.1006,3525,Kabupaten Gresik
3525141008,Sidomukti,-7.1757370581,112.6336992324,35.25.14.1008,3525,Kabupaten Gresik
3525141010,Kebomas,-7.1621529627,112.6362600702,35.25.14.1010,3525,Kabupaten Gresik
3525141011,Kawis Anyar,-7.1693695516,112.6380527293,35.25.14.1011,3525,Kabupaten Gresik
3525141012,Ngargosari,-7.1805320968,112.6385595462,35.25.14.1012,3525,Kabupaten Gresik
3525141014,Gending,-7.17994833,112.645441328,35.25.14.1014,3525,Kabupaten Gresik
3525141015,Sidomoro,-7.1711096463,112.6480351875,35.25.14.1015,3525,Kabupaten Gresik
3525141016,Tenggulunan,-7.1902443409,112.6575035607,35.25.14.1016,3525,Kabupaten Gresik
3525141017,Singosari,-7.176605016,112.6546072282,35.25.14.1017,3525,Kabupaten Gresik
3525141019,Indro,-7.180173511,112.6640321353,35.25.14.1019,3525,Kabupaten Gresik
3525142001,Dahanrejo,-7.1635616658,112.5915032608,35.25.14.2001,3525,Kabupaten Gresik
3525142002,Kembangan,-7.1699374307,112.6071656434,35.25.14.2002,3525,Kabupaten Gresik
3525142003,Kedayang,-7.1895690737,112.6070044341,35.25.14.2003,3525,Kabupaten Gresik
3525142004,Randuagung,-7.1579478666,112.623978596,35.25.14.2004,3525,Kabupaten Gresik
3525142005,Klangonan,-7.1676441569,112.6246717823,35.25.14.2005,3525,Kabupaten Gresik
3525142007,Sukorejo,-7.1922155638,112.6347446979,35.25.14.2007,3525,Kabupaten Gresik
3525142009,Giri,-7.1698325707,112.6322327332,35.25.14.2009,3525,Kabupaten Gresik
3525142013,Segoromadu,-7.1896093857,112.6475323076,35.25.14.2013,3525,Kabupaten Gresik
3525142018,Karangkiring,-7.1878709724,112.6626181259,35.25.14.2018,3525,Kabupaten Gresik
3525142020,Prambangan,-7.1941146123,112.6207661753,35.25.14.2020,3525,Kabupaten Gresik
3525142021,Sekarkurung,-7.1753471415,112.6226725334,35.25.14.2021,3525,Kabupaten Gresik
3525152001,Karangandong,-7.3487219432,112.5750793085,35.25.15.2001,3525,Kabupaten Gresik
3525152002,Banjaran,-7.3597356459,112.5814766946,35.25.15.2002,3525,Kabupaten Gresik
3525152003,Krikilan,-7.3727976778,112.5849275763,35.25.15.2003,3525,Kabupaten Gresik
3525152004,Mojosari Rejo,-7.3425522566,112.5920955096,35.25.15.2004,3525,Kabupaten Gresik
3525152005,Tanjungan,-7.3577879638,112.5946105106,35.25.15.2005,3525,Kabupaten Gresik
3525152006,Anom,-7.3229069766,112.600424867,35.25.15.2006,3525,Kabupaten Gresik
3525152007,Sumput,-7.3494331237,112.6072010018,35.25.15.2007,3525,Kabupaten Gresik
